,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308
110,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]([H])[C]4[C]([C]([H])[C]3[C]([H])[C]12)[C]1[C]([H])[C]([H])[C]([H])[C]([H])[C]1[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]14,0,0.0405,0.3837,0.1233,0.0335,0,0.2603,0,0.1366,0.1187,1.0775,0.2524,0.6712,2.4818,0.4911,0,0.5267,0.5984,0,0.3215,0.1005,1.4302,2.3402,1.9994,1.2925,9.0334,8.666,0,2.7176,0.6158,1.5668,12.5313,2.4444,3.6987,0.465,0.8211,1.3027,12.5417,3.2107,1.761,2.4987,3.4483,63.1544,59.4604,5.3063,12.358,31.9659,40.7375,2.8733,4.5459,20.6023,0,21.2529,26.0936,10.3597,0.0771,1.2352,3.3771,0,4.9417,5.7653,0,0,0.9827,0.2002,0.2232,0.6,2.847,3.7785,6.2782,2.3097,8.5425,3.492,1.7741,3.5772,6.0228,2.2049,14.5223,4.5924,0.0817,1.8187,1.96,13.0524,1.5381,29.7421,40.314,5.084,2.4581,2.5088,1.4462,1.9671,6.0145,2.8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5444,109.9549,161.8099,62.4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]([H])[C]4[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]5[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]5[C]4[C]([H])[C]3[C]([H])[C]12,0,0.1954,0,0.3065,0.1108,0,0.2622,0,0.0642,0.1942,1.1012,0,0.9495,1.2457,2.1842,0.1592,0,0.2854,0.1745,0.282,0.1518,1.4158,1.4645,0,8.3639,1.6087,10.9266,3.0024,2.4725,1.0602,1.4109,9.771,2.8762,2.6761,1.9395,0.38,1.4479,7.1003,2.278,3.0513,16.9432,0.4032,39.7358,72.5117,9.1946,8.8752,36.975,32.3682,2.0283,9.7604,12.6985,0,32.6157,20.9156,10.9767,0.0432,3.6216,1.5964,0,4.7626,5.4632,0,0,0.9682,0.1359,0.0712,0.889,2.961,4.9123,4.9999,1.0637,7.3774,4.1735,1.8659,1.9273,8.454,5.9527,12.8159,4.6522,0.6769,0.5094,1.844,17.1929,9.0812,20.5575,42.0019,2.6801,0.0491,3.2984,1.1458,1.1215,6.2636,3.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3335,58.0693,113.1397,161.646,59.9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([H])[C]4[C]([H])[C]5[C]([C]([H])[C]4[C]([H])[C]3[C]([H])[C]2[C]1[H])[C]1[C]([H])[C]([H])[C]([H])[C]([H])[C]1[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]15,0,0.2134,0,0.3111,0.0209,0,0.4147,0,0,0.6273,1.285,0,1.1567,0.3479,0.2879,0,0.2691,0.3175,0,0.0967,0.1937,1.174,2.4429,1.0157,3.6048,3.9456,22.5756,3.2932,1.0765,0.6474,0.8866,4.1247,0,6.0216,2.6639,0,9.4654,1.8476,0,6.4556,1.0094,4.8201,67.1984,64.6906,0,13.5261,2.779,39.3954,0.168,3.374,7.9966,22.8224,29.6734,34.6762,3.9712,5.7433,0.0622,5.9529,0,2.1985,5.0704,0,0,0,2.017,0.6355,3.0814,1.6005,2.8288,2.4922,2.7714,2.2289,0.9065,11.5951,8.4572,3.2149,2.2693,14.5629,6.8253,2.3069,1.5129,15.8389,5.4342,3.7501,12.2345,25.0805,5.9569,0.1996,3.0777,2.6369,0,7.6255,0.6535,5.7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4353,85.0422,83.8806,173.6909,61.8191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([H])[C]4[C]([C]([H])[C]3[C]([H])[C]2[C]1[H])[C]1[C]([H])[C]([H])[C]([H])[C]([H])[C]1[C]1[C]([H])[C]([H])[C]2[C]3[C]([H])[C]([H])[C]([H])[C]([H])[C]3[C]([H])[C]([H])[C]2[C]14,0,0.0937,0.3467,0.0725,0.0654,0,0.3034,0,0.5065,0.2322,0,0.3422,2.0958,1.5345,0.3203,0.7174,0,0.1021,0.213,0.0482,0,0,1.9009,0.6892,4.313,2.1112,17.2849,4.8084,7.645,4.1558,1.3537,1.1276,1.0463,1.0435,4.5284,0.5233,4.1221,1.1388,6.6563,1.3101,4.0871,2.7094,57.8693,112.5561,0.4369,5.6266,6.13,34.6567,4.1312,9.6692,27.1979,0.1163,26.401,20.9476,2.0472,6.1702,0.1019,3.0153,3.1753,2.6564,3.2651,0.3017,0.6493,0,0.9512,0.9898,4.0241,2.3747,2.8742,2.3613,3.0635,1.4229,3.8449,16.6803,2.7791,3.966,1.0418,3.6545,10.9669,0.9384,0.4155,14.7091,13.7341,9.4688,26.0909,17.2891,0,5.2922,2.5652,0.5507,2.016,6.4956,0.826,3.7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2831,41.8046,108.4055,146.9252,81.5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([H])[C]4[C]([C]([H])[C]3[C]([H])[C]2[C]1[H])[C]1[C]([H])[C]([H])[C]([H])[C]([H])[C]1[C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([H])[C]([H])[C]([H])[C]([H])[C]3[C]([H])[C]2[C]14,0,0.0152,0.5235,0.0623,0.0065,0.0865,0.721,0,0.705,0.0305,0,0.4707,1.8806,0.2944,0.0303,0.5314,0,0.2186,0.027,0.6858,0,0,1.396,0.3063,0.0693,2.5883,19.8479,7.8097,9.1869,2.2803,0.3331,3.4023,1.0703,4.0741,0,1.8403,7.6928,0.5601,4.886,4.3131,4.8341,0,108.2136,42.7124,6.3187,0,3.003,0.3149,2.7199,7.4295,2.3973,51.7341,52.1655,3.1123,6.4844,10.1735,2.6711,3.8783,0,0,4.1344,0,0,1.3806,1.6338,0.2147,4.3827,6.1094,2.3557,3.9056,0.5878,2.8489,1.3742,14.9366,3.5782,2.2467,9.4709,11.814,0.4854,3.6762,0,17.2787,10.2253,2.3793,16.2002,12.5627,0,6.2577,3.5221,3.4667,2.1689,7.9847,6.5427,3.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.673,46.3591,116.2637,172.2655,53.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]([H])[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]5[C]5[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]5[C]34)[C]([H])[C]2[C]1[H],0,0.0534,0.0978,0.2858,0.0536,0.3664,1.156,0,0,1.0304,0,0.3555,0.9818,0,0.8595,0.1289,0,1.5378,0,0.7225,0.491,1.3149,1.7303,2.8127,1.5571,3.4714,10.2427,10.6218,0,5.6741,6.2966,0.0516,11.1366,3.1101,0.7993,1.1427,11.3522,1.2321,11.3127,8.9825,0,12.7787,66.0061,36.074,10.0041,10.9597,4.7982,50.1404,6.8029,0,18.6281,50.6279,11.5239,3.3928,5.4243,7.4447,0.3652,7.018,1.8125,2.2018,0,0,0,2.5577,1.1265,0.9777,3.0497,5.834,0.8463,5.3557,7.5185,6.7694,6.7126,0.4758,5.1933,7.4837,14.6075,6.3374,1.8212,3.9993,0.1946,13.8284,9.725,1.9012,0.3988,9.8775,12.9622,5.1154,6.6475,0,6.0778,2.4992,8.5373,3.9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6622,88.2696,198.4873,51.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]2[C]1[H])[C]1[C]([H])[C]([H])[C]2[C]4[C]([H])[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]2[C]1[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]31,0,0.1375,0,0.2058,0.2083,0.3971,0,0.1138,0,0.5144,0.9284,1.5288,0.5042,1.9593,0.9254,0,0.1054,0.9044,0,0.8426,0.1107,0.5405,0,7.7515,1.9753,8.062,7.2318,7.2079,3.8232,1.7833,4.4753,3.7762,6.04,2.0302,4.6634,0,4.293,1.5865,10.8104,9.4641,0,2.9491,54.1282,70.7183,17.2927,17.1002,2.808,86.5114,1.0213,5.3601,30.0622,5.1995,6.5194,3.5651,2.8161,10.5372,0.1251,1.0663,3.6742,4.269,1.519,0,0,2.5997,0,0.9168,2.383,4.9125,0.3906,2.5665,1.9866,13.5976,10.8433,3.5631,0.4843,5.2057,4.0778,11.754,1.9971,1.5702,4.4858,0,20.2751,1.1739,11.9528,26.5298,8.1793,4.2207,1.5958,1.181,7.9219,6.9816,1.8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.606,99.0286,159.3872,55.8027,16.1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]2[C]1[H])[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]1[C]1[C]([H])[C]([H])[C]2[C]4[C]([H])[C]([H])[C]([H])[C]([H])[C]4[C]([H])[C]([H])[C]2[C]31,0,0.169,0.1142,0.2291,0.1282,0.2762,0.0976,0.1426,0.3848,0.1748,0,1.1529,1.2328,0.7086,1.4681,1.2103,0.131,1.0045,0,0.2012,0.91,1.4939,0,3.9671,4.5345,3.5364,6.1745,14.4262,3.2444,3.6159,2.7794,4.7428,2.9809,6.4416,0,0.6943,7.89,3.1016,9.0699,9.13,2.5653,0,35.838,97.7734,9.1132,10.0747,38.3827,47.6472,2.2415,2.9577,43.4813,0.6643,6.5198,1.92,4.5701,4.845,3.1357,1.7559,4.0956,3.2133,2.261,0,0.2866,0,0.417,3.7162,0.4612,4.1075,1.0462,3.5369,4.697,12.2251,8.5374,0.7622,3.5582,6.0059,6.2386,4.2965,5.9976,7.3005,1.1156,0,19.929,1.8932,15.2888,20.39,6.8927,3.7685,3.1969,0.9445,2.1415,12.8011,1.9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1896,75.6452,159.2063,61.2529,12.4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([C]([H])[C]([H])[C]4[C]5[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]([H])[C]5[C]5[C]([H])[C]6[C]([H])[C]([H])[C]([H])[C]([H])[C]6[C]([H])[C]5[C]34)[C]([H])[C]2[C]1[H],0,0.0154,0.3002,0.3208,0.0194,0.5801,0.1245,0.01,0.559,0,2.5528,0,0.4835,0.1718,0.8087,1.0494,0.0636,0.8269,0,0.8277,0.3194,1.9128,0,4.4931,2.1852,1.4737,18.4851,2.9143,0,2.7137,2.8676,7.5181,10.9548,0,0,0.3866,12.9689,3.2792,14.824,0,9.1197,3.0896,71.9992,31.5824,10.5591,8.5696,15.9164,35.2959,1.8119,0,47.2841,46.633,5.6758,3.1593,2.0686,10.0122,1.9119,2.9319,2.9354,2.4756,1.534,0,1.623,0,1.0305,1.8525,2.7099,7.597,0.4534,3.4921,8.9823,3.9503,7.6988,0.2181,5.7136,7.0727,13.0165,5.2185,4.4164,2.5423,0.1703,13.8688,5.6595,2.7384,4.7653,5.5728,21.1821,0.8621,5.1338,0,7.8276,3.3718,8.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7178,65.2988,197.1073,43.8376,11.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]([C]([H])[C]12)[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]1[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]31,0,0.0409,0.345,0.0441,0.2195,0.1699,0.075,0.1526,0.3856,0.3158,1.5721,0.287,0.3754,0.9682,2.7197,0,0.474,0,0.219,0.2629,1.4348,0,1.6405,5.6583,4.7664,3.4309,3.5246,6.8182,2.2726,5.2603,2.2642,0.4114,12.7694,2.2451,0,5.1054,0,10.4569,12.791,0,8.6896,0,46.3651,50.8822,14.4732,14.7935,77.8546,33.78,3.0356,5.2661,19.5176,7.0785,5.5286,14.553,5.9907,1.2925,1.5096,1.9631,2.766,6.3424,2.2152,0,0,0.7253,1.5048,0,0.5591,5.0894,0.5652,2.2995,15.6721,4.99,3.4837,2.0689,0.2633,0.0945,12.6398,4.7026,6.9208,0,2.3268,2.4993,29.793,0,18.3048,3.9464,35.2498,0,3.7717,0,3.6874,8.2031,3.2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8276,112.6299,154.0283,28.4468,33.4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,[H][C]1[C]([H])[C]([H])[C]2[C]([C]1[H])[C]([H])[C]([H])[C]1[C]([H])[C]3[C]4[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]4[C]4[C]([H])[C]([H])[C]5[C]([H])[C]([H])[C]([H])[C]([H])[C]5[C]4[C]3[C]([H])[C]12,0,0.0798,0.2733,0.1087,0.1715,0.3052,0,0.7481,0.0218,0.1248,0.6123,0.4131,0.7129,1.1272,0.2792,0.6234,2.4866,0,0.6915,0.1727,0.8948,0,0.4668,3.956,9.5451,11.911,0.4064,1.046,0,3.2885,4.4125,0.9456,8.6129,9.3889,3.4191,0,0.4564,6.5966,6.4635,0,17.3906,0.1575,27.0684,75.8024,15.806,17.148,12.3788,76.1546,3.4458,0,47.2263,2.0089,9.4273,2.3668,6.6515,1.6126,1.3861,1.1706,1.7583,8.9734,0.2484,0,0,1.091,0.7112,0,1.1752,5.6157,1.2232,4.5324,13.7628,1.9581,3.0536,0.6179,0.9868,0.6983,12.9685,5.6151,8.6272,0,2.187,10.3955,22.4195,7.8914,11.2505,1.6173,33.7411,0,4.1685,0,0,11.8566,3.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6943,124.9975,143.62,47.586,12.2738,3.6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,[H][C]1[C]([H])[C]([H])[C]2[C]([H])[C]3[C]([H])[C]4[C]([C]([H])[C]3[C]([H])[C]2[C]1[H])[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]1[C]1[C]([H])[C]([H])[C]2[C]([H])[C]([H])[C]([H])[C]([H])[C]2[C]41,0,0.1009,0.318,0.0264,0.2067,0.1814,0.0249,0,0.4471,0,1.1925,0.8495,1.1301,0,0,2.0923,0,1.0551,0.2211,0.0217,0.5134,0.1192,4.4196,2.7231,0,7.8293,12.0872,10.5561,0,5.4434,0.5879,2.8375,6.8356,2.3718,2.2661,5.2614,3.5704,3.7759,8.7665,0,4.7179,6.3769,48.0188,58.1366,6.4536,20.0025,40.2467,25.422,0.6889,8.6269,20.577,6.1572,31.252,20.086,2.9042,6.8969,0.9631,3.0914,1.3809,4.9069,2.9547,0,0,0.2252,2.5993,0,2.9608,4.1001,1.7918,5.0091,4.6194,1.7728,2.7632,8.5969,2.963,2.2402,16.6031,5.8054,3.6907,7.7371,0,21.3818,10.5833,2.0997,3.0582,0,22.5845,3.6909,1.309,0,0.6408,11.4244,2.4342,4.2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9572,54.6934,62.8874,199.491,45.0152,13.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
